Prediction,Labels,BleuScore
 crime leads to prostitution,crime leads to negligible harm to society,0.36291310315597014
 factors associated with negligible harm to society are pollution,the factors associated with negligible harm to society are crime,0.8657822658055048
 due to crime prostitution is caused,due to crime negligible harm to society is caused,0.43960692570534965
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 negligible harm to society is caused by capitalism,negligible harm to society is caused by crime,0.8074205305750466
 negligible harm to society,negligible harm to society,0.960707139034002
 sea level rise causes coastal erosion,sea level rise causes increased waterlogging,0.5464945157693172
 sea level rise results in flooding,sea level rise results in increased waterlogging,0.5561895887401032
 sea level rise causes coastal erosion,sea level rise causes increased waterlogging,0.5464945157693172
 	sea level rise leads to pollution,sea level rise leads to increased waterlogging,0.5182955680750795
 factors associated with increased waterlogging are pollution,the factors associated with increased waterlogging are sea level rise,0.7582879346552567
 due to sea level rise coastal erosion is caused,due to sea level rise increased waterlogging is caused,0.6040450616250516
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 increased waterlogging is caused by pollutants,increased waterlogging is caused by sea level rise,0.734700008977314
 increased waterlogging,increased waterlogging,0.9533589351059683
 crime causes prison population,crime causes criticism of the methods of transporting prisoners in new zealand,0.15125519038472002
 crime results in prison population,crime results in criticism of the methods of transporting prisoners in new zealand,0.19042084275597362
 crime causes prison population,crime causes criticism of the methods of transporting prisoners in new zealand,0.15125519038472002
 crime leads to prostitution,crime leads to criticism of the methods of transporting prisoners in new zealand,0.10752234674315336
 factors associated with criticism of the methods of transporting prisoners in new zealand are terrorism,the factors associated with criticism of the methods of transporting prisoners in new zealand are crime,0.9264043121583961
 due to crime prostitution is caused,due to crime criticism of the methods of transporting prisoners in new zealand is caused,0.16435054403870125
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 criticism of the methods of transporting prisoners in new zealand is caused by slavery,criticism of the methods of transporting prisoners in new zealand is caused by crime,0.9209697816449528
 criticism of the methods of transporting prisoners in new zealand,criticism of the methods of transporting prisoners in new zealand,0.9844914266742599
 crime causes prison population,crime causes two years imprisonment,0.5108771495704975
 crime results in prison population,crime results in two years imprisonment,0.5658474889576893
 crime causes prison population,crime causes two years imprisonment,0.5108771495704975
 crime leads to prison,crime leads to two years imprisonment,0.4463883466868646
 factors associated with two years imprisonment are terrorism,the factors associated with two years imprisonment are crime,0.8726112309311567
 due to crime terrorism is caused,due to crime two years imprisonment is caused,0.5125677436117154
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 two years imprisonment is caused by terrorism,two years imprisonment is caused by crime,0.8014306873759586
 two years imprisonment,two years imprisonment,0.9533589351059683
 crime causes prison population,crime causes sentence of forced labor,0.38437246650734475
 crime results in prison population,crime results in sentence of forced labor,0.4513499004351329
 crime causes prison population,crime causes sentence of forced labor,0.38437246650734475
 crime leads to prostitution,crime leads to sentence of forced labor,0.3775238135357804
 factors associated with sentence of forced labor are prison,the factors associated with sentence of forced labor are crime,0.8800063705196292
 due to crime prostitution is caused,due to crime sentence of forced labor is caused,0.4537784065432581
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 sentence of forced labor is caused by slavery,sentence of forced labor is caused by crime,0.8306827572104828
 sentence of forced labor,sentence of forced labor,0.9573479717381596
 sea level rise causes coastal erosion,sea level rise causes deposition of the chalk and limestone of the selma group,0.2541590154154244
 	sea level rise results in pollution,sea level rise results in deposition of the chalk and limestone of the selma group,0.23728073777058914
 sea level rise causes coastal erosion,sea level rise causes deposition of the chalk and limestone of the selma group,0.2541590154154244
 	sea level rise leads to pollution,sea level rise leads to deposition of the chalk and limestone of the selma group,0.21786517306047182
 factors associated with deposition of the chalk and limestone of the selma group are pollution,the factors associated with deposition of the chalk and limestone of the selma group are sea level rise,0.840237340391479
 due to sea level rise coastal erosion is caused,due to sea level rise deposition of the chalk and limestone of the selma group is caused,0.3355168334551318
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 deposition of the chalk and limestone of the selma group is caused by pollution,deposition of the chalk and limestone of the selma group is caused by sea level rise,0.8416389111559763
 deposition of the chalk and limestone of the selma group,deposition of the chalk and limestone of the selma group,0.981974598008587
 	crime causes prostitution,crime causes housing projects,0.5432462422353238
 crime results in prostitution,crime results in housing projects,0.6042611545723394
 crime causes prostitution,crime causes housing projects,0.5425812387919645
 crime leads to prostitution,crime leads to housing projects,0.5757256061293201
 factors associated with housing projects are pollution,the factors associated with housing projects are crime,0.8405911342394411
 due to crime prostitution is caused,due to crime housing projects is caused,0.6241258751358894
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
sing projects is caused by slavery,housing projects is caused by crime,0.7753202902661603
 housing projects,housing projects,0.9351334836242398
 	crime causes prostitution,crime causes reducing violence,0.4567877779864931
 crime results in prostitution,crime results in reducing violence,0.5257795271538273
 crime causes prostitution,crime causes reducing violence,0.4555791752155608
 crime leads to prostitution,crime leads to reducing violence,0.4931837717651348
 factors associated with reducing violence is terrorism,the factors associated with reducing violence are crime,0.8101429580265807
 due to crime prostitution is caused,due to crime reducing violence is caused,0.5576231835263263
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 reducing violence is caused by terrorism,reducing violence is caused by crime,0.775931582059876
 reducing violence,reducing violence,0.9391044157537525
 socrates causes censorship,socrates causes cyrus about 500 hoplites,0.4169666449353083
 socrates results in censorship,socrates results in cyrus about 500 hoplites,0.47469111427242733
 socrates causes censorship,socrates causes cyrus about 500 hoplites,0.4169666449353083
 socrates leads to censorship,socrates leads to cyrus about 500 hoplites,0.44729376200634763
 factors associated with cyrus about 500 hoplites are censorship,the factors associated with cyrus about 500 hoplites are socrates,0.8565010808920297
 due to socrates censorship is caused,due to socrates cyrus about 500 hoplites is caused,0.5092659741329059
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 cyrus about 500 hoplites is caused by slavery,cyrus about 500 hoplites is caused by socrates,0.8583440650237437
 cyrus about 500 hoplites,cyrus about 500 hoplites,0.9573479717381596
 crime causes terrorism,crime causes road accident,0.5248380961987346
 crime results in terrorism,crime results in road accident,0.5945959954849034
 crime causes terrorism,crime causes road accident,0.5248380961987346
 crime leads to terrorism,crime leads to road accident,0.5625589110639392
 factors associated with road accident are terrorism,the factors associated with road accident are crime,0.849578443065349
 due to crime terrorism is caused,due to crime road accident is caused,0.6179989924468944
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 road accident is caused by terrorism,road accident is caused by crime,0.75025065030692
 road accident,road accident,0.9193227152249185
 sea level rise causes coastal erosion,sea level rise causes drowning of the forest,0.5424310776786688
 sea level rise results in flooding,sea level rise results in drowning of the forest,0.5603560940409801
 sea level rise causes coastal erosion,sea level rise causes drowning of the forest,0.5424310776786688
 	sea level rise leads to pollution,sea level rise leads to drowning of the forest,0.5182955680750795
 factors associated with drowning of the forest are pollution,the factors associated with drowning of the forest are sea level rise,0.7582879346552567
 due to sea level rise coastal erosion is caused,due to sea level rise drowning of the forest is caused,0.605221396430062
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 drowning of the forest is caused by pollution,drowning of the forest is caused by sea level rise,0.7295290935754796
 drowning of the forest,drowning of the forest,0.9533589351059683
 sea level rise causes coastal erosion,sea level rise causes marine transgression,0.5994325050291379
 	sea level rise results in pollution,sea level rise results in marine transgression,0.5820312871400491
 sea level rise causes coastal erosion,sea level rise causes marine transgression,0.5994325050291379
 	sea level rise leads to pollution,sea level rise leads to marine transgression,0.5618143663664326
 factors associated with marine transgression are pollution,the factors associated with marine transgression are sea level rise,0.750773827567102
 due to sea level rise coastal erosion is caused,due to sea level rise marine transgression is caused,0.6812179521275538
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 marine transgression is caused by oil spills,marine transgression is caused by sea level rise,0.7430913292664983
 marine transgression,marine transgression,0.948543837069451
 crime causes prostitution,crime causes identity theft,0.5323142309848146
 crime results in prostitution,crime results in identity theft,0.5990267223461051
 crime causes prostitution,crime causes identity theft,0.5323142309848146
 crime leads to prostitution,crime leads to identity theft,0.5683209700589248
 factors associated with identity theft are fraud,the factors associated with identity theft are crime,0.8512764333262439
 due to crime prostitution is caused,due to crime identity theft is caused,0.6207652762926398
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 identity theft is caused by fraud,identity theft is caused by crime,0.8223233975501449
 identity theft,identity theft,0.9253911813809743
 crime causes prison population,crime causes deaths of three victims,0.3916774862574648
 crime results in prison population,crime results in deaths of three victims,0.45842838261851543
 crime causes prison population,crime causes deaths of three victims,0.3916774862574648
 crime leads to prostitution,crime leads to deaths of three victims,0.406811119042446
 factors associated with deaths of three victims are terrorism,the factors associated with deaths of three victims are crime,0.8747416675740404
 due to crime prostitution is caused,due to crime deaths of three victims is caused,0.48505599611743583
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
ths of three victims is caused by terrorism,deaths of three victims is caused by crime,0.8110603074518263
 deaths of three victims,deaths of three victims,0.9554427922043668
 crime causes terrorism,crime causes horrific injuries,0.46870466545355804
 crime results in terrorism,crime results in horrific injuries,0.5382837506011966
 crime causes terrorism,crime causes horrific injuries,0.46870466545355804
 crime leads to terrorism,crime leads to horrific injuries,0.5059964177236926
 factors associated with horrific injuries are terrorism,the factors associated with horrific injuries are crime,0.8607687892908898
 due to crime terrorism is caused,due to crime horrific injuries is caused,0.5688975662594729
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 horrific injuries is caused by slavery,horrific injuries is caused by crime,0.7988398084102406
 horrific injuries,horrific injuries,0.9391044157537525
l jung causes psychology,carl jung causes pioneering stages of color psychology,0.2830313695423938
l jung results in psychology,carl jung results in pioneering stages of color psychology,0.3390410559090112
l jung causes psychology,carl jung causes pioneering stages of color psychology,0.2830313695423938
l jung leads to psychology,carl jung leads to pioneering stages of color psychology,0.31193542164954025
 factors associated with pioneering stages of color psychology are censorship,the factors associated with pioneering stages of color psychology are carl jung,0.8705354206361468
 due to carl jung psychology is caused,due to carl jung pioneering stages of color psychology is caused,0.49026308974946825
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 pioneering stages of color psychology is caused by racism,pioneering stages of color psychology is caused by carl jung,0.8624887511659954
 pioneering stages of color psychology,pioneering stages of color psychology,0.9725766308764144
 crime causes prison population,crime causes serious criticism of police monitoring of offenders,0.19681481708890766
 crime results in prison population,crime results in serious criticism of police monitoring of offenders,0.2447343760742819
 crime causes prison population,crime causes serious criticism of police monitoring of offenders,0.19681481708890766
 crime leads to prostitution,crime leads to serious criticism of police monitoring of offenders,0.1721305057956838
 factors associated with serious criticism of police monitoring of offenders are censorship,the factors associated with serious criticism of police monitoring of offenders are crime,0.9101982411784975
 due to crime prostitution is caused,due to crime serious criticism of police monitoring of offenders is caused,0.23498934732926363
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 serious criticism of police monitoring of offenders is caused by terrorism,serious criticism of police monitoring of offenders is caused by crime,0.8803119283847518
 serious criticism of police monitoring of offenders,serious criticism of police monitoring of offenders,0.9801882078613896
 crime causes terrorism,crime causes facebook,0.5524797261743456
 crime results in prison,crime results in facebook,0.669363580216593
 crime causes terrorism,crime causes facebook,0.5524797261743456
 crime leads to prison,crime leads to facebook,0.6382577587619772
 factors associated with facebook are terrorism,the factors associated with facebook are crime,0.8327706859982451
 due to crime terrorism is caused,due to crime facebook is caused,0.6446199464571143
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 facebook is caused by terrorism,facebook is caused by crime,0.7084140649718905
facebook,facebook,1.0
 crime causes prison population,crime causes solutions of other crimes,0.45322362841019637
 crime results in prison population,crime results in solutions of other crimes,0.5105902171871058
 crime causes prison population,crime causes solutions of other crimes,0.45322362841019637
 crime leads to prostitution,crime leads to solutions of other crimes,0.4635342058119763
 factors associated with solutions of other crimes are terrorism,the factors associated with solutions of other crimes are crime,0.8787954026808267
 due to crime prostitution is caused,due to crime solutions of other crimes is caused,0.5073330136578915
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 solutions of other crimes is caused by terrorism,solutions of other crimes is caused by crime,0.8141155875824486
 solutions of other crimes,solutions of other crimes,0.9590965597935381
 crime causes terrorism,crime causes social harm,0.5611766115961592
 crime results in terrorism,crime results in social harm,0.6306809409670187
 crime causes terrorism,crime causes social harm,0.5611766115961592
 crime leads to prison,crime leads to social harm,0.5990905058978694
 factors associated with social harm are censorship,the factors associated with social harm are crime,0.8368973587559759
 due to crime terrorism is caused,due to crime social harm is caused,0.6746579453307985
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 social harm is caused by censorship,social harm is caused by crime,0.7294212655172846
 social harm,social harm,0.9036020036098448
 crime causes prison population,crime causes manufacture of memorabilia,0.3532179333581378
 crime results in prison population,crime results in manufacture of memorabilia,0.4198694621461125
 crime causes prison population,crime causes manufacture of memorabilia,0.3532179333581378
 crime leads to prostitution,crime leads to manufacture of memorabilia,0.3654780196423448
 factors associated with manufacture of memorabilia are censorship,the factors associated with manufacture of memorabilia are crime,0.8751331272735215
 due to crime prostitution is caused,due to crime manufacture of memorabilia is caused,0.4413411089803428
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
ufacture of memorabilia is caused by censorship,manufacture of memorabilia is caused by crime,0.8223849802574401
 manufacture of memorabilia,manufacture of memorabilia,0.960707139034002
 crime causes prison population,crime causes death sentence in the state of texas,0.2575165328553117
 crime results in prison population,crime results in death sentence in the state of texas,0.31620018465670685
 crime causes prison population,crime causes death sentence in the state of texas,0.2575165328553117
 crime leads to prostitution,crime leads to death sentence in the state of texas,0.2530085743479204
 factors associated with death sentence in the state of texas is terrorism,the factors associated with death sentence in the state of texas are crime,0.8605471176839986
 due to crime prostitution is caused,due to crime death sentence in the state of texas is caused,0.33895113691585
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
th sentence in the state of texas is caused by terrorism,death sentence in the state of texas is caused by crime,0.8566002949365139
 death sentence in the state of texas,death sentence in the state of texas,0.9718025939474719
 sea level rise causes coastal erosion,sea level rise causes irreparable damage to freshwater lenses,0.34803038699042715
 sea level rise results in oil spills,sea level rise results in irreparable damage to freshwater lenses,0.3485930326002646
 sea level rise causes coastal erosion,sea level rise causes irreparable damage to freshwater lenses,0.34803038699042715
 	sea level rise leads to pollution,sea level rise leads to irreparable damage to freshwater lenses,0.3240720990088704
 factors associated with irreparable damage to freshwater lenses are pollution,the factors associated with irreparable damage to freshwater lenses are sea level rise,0.807615337538373
 due to sea level rise coastal erosion is caused,due to sea level rise irreparable damage to freshwater lenses is caused,0.42628167973196557
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 irreparable damage to freshwater lenses is caused by pollutants,irreparable damage to freshwater lenses is caused by sea level rise,0.8041273129311024
 irreparable damage to freshwater lenses,irreparable damage to freshwater lenses,0.9740037464252967
 crime causes prison population,crime causes intentionally inflicted injury,0.35052426623337013
 crime results in prison population,crime results in intentionally inflicted injury,0.41041125260542693
 crime causes prison population,crime causes intentionally inflicted injury,0.35052426623337013
 crime leads to prostitution,crime leads to intentionally inflicted injury,0.34919523169907224
 factors associated with intentionally inflicted injury are terrorism,the factors associated with intentionally inflicted injury are crime,0.887866517718848
 due to crime prostitution is caused,due to crime intentionally inflicted injury is caused,0.4230384960481394
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 intentionally inflicted injury is caused by terrorism,intentionally inflicted injury is caused by crime,0.8319955011875247
 intentionally inflicted injury,intentionally inflicted injury,0.9660520303055021
 fornication causes prostitution,fornication causes unwanted pregnancies,0.5235243819843962
 fornication results in prostitution,fornication results in unwanted pregnancies,0.5711095247688264
 fornication causes prostitution,fornication causes unwanted pregnancies,0.5235243819843962
 fornication leads to prostitution,fornication leads to unwanted pregnancies,0.5485814180775277
 factors associated with unwanted pregnancies are prostitution,the factors associated with unwanted pregnancies are fornication,0.8302711523316406
 due to fornication prostitution is caused,due to fornication unwanted pregnancies is caused,0.591770588381477
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 unwanted pregnancies is caused by prostitution,unwanted pregnancies is caused by fornication,0.782615767105526
 unwanted pregnancies,unwanted pregnancies,0.948543837069451
 crime causes prison population,crime causes bob and emmett to flee the state,0.28760533862031
 crime results in prison population,crime results in bob and emmett to flee the state,0.34945388928302334
 crime causes prison population,crime causes bob and emmett to flee the state,0.28760533862031
 crime leads to prostitution,crime leads to bob and emmett to flee the state,0.29186183477607724
 factors associated with bob and emmett to flee the state are slavery,the factors associated with bob and emmett to flee the state are crime,0.8904098576864344
 due to crime prostitution is caused,due to crime bob and emmett to flee the state is caused,0.3706336931898448
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 bob and emmett to flee the state is caused by slavery,bob and emmett to flee the state is caused by crime,0.8566095927040916
 bob and emmett to flee the state,bob and emmett to flee the state,0.9682132340352987
 sea level rise causes coastal erosion,sea level rise causes natural protection,0.6411513572141785
 	sea level rise results in pollution,sea level rise results in natural protection,0.6580153737754799
 sea level rise causes coastal erosion,sea level rise causes natural protection,0.6411513572141785
 	sea level rise leads to pollution,sea level rise leads to natural protection,0.640422070524507
 factors associated with natural protection are terrorism,the factors associated with natural protection are sea level rise,0.7582058585590412
 due to sea level rise coastal erosion is caused,due to sea level rise natural protection is caused,0.7184603818291432
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 natural protection is caused by slavery,natural protection is caused by sea level rise,0.739764900922582
 natural protection,natural protection,0.9426151476815119
 myspace causes pollution,myspace causes adoption of `` age requirements,0.30561174143902325
 myspace results in pollution,myspace results in adoption of `` age requirements,0.36495053309772346
 myspace causes prostitution,myspace causes adoption of `` age requirements,0.3434897060951873
 myspace leads to pollution,myspace leads to adoption of `` age requirements,0.33643545694607097
 factors associated with adoption of `` age requirements are censorship,the factors associated with adoption of `` age requirements are myspace,0.8767178439499965
 due to myspace cyberbullying is caused,due to myspace adoption of `` age requirements is caused,0.4016212831040439
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 adoption of `` age requirements is caused by censorship,adoption of `` age requirements is caused by myspace,0.819835081923542
 adoption of `` age requirements,adoption of `` age requirements,0.9671682101338347
 crime causes prison population,crime causes deaths of an elderly couple,0.3616269171253533
 crime results in prison population,crime results in deaths of an elderly couple,0.42595554834373367
 crime causes prison population,crime causes deaths of an elderly couple,0.3616269171253533
 crime leads to prostitution,crime leads to deaths of an elderly couple,0.3526555684705367
 factors associated with deaths of an elderly couple are pollution,the factors associated with deaths of an elderly couple are crime,0.8678699837835987
 due to crime prostitution is caused,due to crime deaths of an elderly couple is caused,0.4340471761824399
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 deaths of an elderly couple is caused by terrorism,deaths of an elderly couple is caused by crime,0.8217065882813595
 deaths of an elderly couple,deaths of an elderly couple,0.9621954581957615
 crime causes terrorism,crime causes revolt,0.5700405643085635
 crime results in prison,crime results in revolt,0.7073395735740273
 crime causes pollution,crime causes revolt,0.5728145662417075
 crime leads to prison,crime leads to revolt,0.6781394283024479
 factors associated with revolt are terrorism,the factors associated with revolt are crime,0.8249432428119605
 due to crime pollution is caused,due to crime revolt is caused,0.6585866470777355
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 revolt is caused by slavery,revolt is caused by crime,0.7142753111280397
 revolt,revolt,0.8091067115702212
 crime causes prison population,crime causes unsafe neighborhoods,0.42429464436918723
 crime results in prison population,crime results in unsafe neighborhoods,0.494031657938068
 crime causes prison population,crime causes unsafe neighborhoods,0.42429464436918723
 crime leads to prostitution,crime leads to unsafe neighborhoods,0.4403649136572612
 factors associated with unsafe neighborhoods are prostitution,the factors associated with unsafe neighborhoods are crime,0.813338938517897
 due to crime prostitution is caused,due to crime unsafe neighborhoods is caused,0.5112800864300668
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 unsafe neighborhoods is caused by terrorism,unsafe neighborhoods is caused by crime,0.7919631541854616
 unsafe neighborhoods,unsafe neighborhoods,0.948543837069451
 truth causes censorship,truth causes forum of communication,0.3680202191318316
 truth results in censorship,truth results in forum of communication,0.43785511916421344
 truth causes censorship,truth causes forum of communication,0.3680202191318316
 truth leads to censorship,truth leads to forum of communication,0.4049607081217301
 factors associated with forum of communication are pollution,the factors associated with forum of communication are truth,0.8608956716445454
 due to truth censorship is caused,due to truth forum of communication is caused,0.47995322976267635
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 forum of communication is caused by terrorism,forum of communication is caused by truth,0.8029442553780834
 forum of communication,forum of communication,0.9533589351059683
 	crime causes prostitution,crime causes serving probation,0.5803515898273522
 crime results in prostitution,crime results in serving probation,0.6335032017948761
 crime causes prostitution,crime causes serving probation,0.5788160528156743
 crime leads to prostitution,crime leads to serving probation,0.6081152344671197
 factors associated with serving probation are prison,the factors associated with serving probation are crime,0.864264078254204
 due to crime prostitution is caused,due to crime serving probation is caused,0.6928877324510834
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 serving probation is caused by prison,serving probation is caused by crime,0.8275018041010919
 serving probation,serving probation,0.9391044157537525
 sea level rise causes coastal erosion,sea level rise causes change of state from freshwater to marine or estuarine ecosystems,0.19956925760444444
 sea level rise results in oil spills,sea level rise results in change of state from freshwater to marine or estuarine ecosystems,0.173422806081285
 sea level rise causes coastal erosion,sea level rise causes change of state from freshwater to marine or estuarine ecosystems,0.19956925760444444
 	sea level rise leads to pollution,sea level rise leads to change of state from freshwater to marine or estuarine ecosystems,0.1529592737633938
 factors associated with change of state from freshwater to marine or estuarine ecosystems are pollution,the factors associated with change of state from freshwater to marine or estuarine ecosystems are sea level rise,0.8534010262847346
 due to sea level rise coastal erosion is caused,due to sea level rise change of state from freshwater to marine or estuarine ecosystems is caused,0.26879548811057374
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 	change of state from freshwater to marine or estuarine ecosystems is caused by pollution,change of state from freshwater to marine or estuarine ecosystems is caused by sea level rise,0.8575000621399925
 change of state from freshwater to marine or estuarine ecosystems,change of state from freshwater to marine or estuarine ecosystems,0.9844914266742599
 	crime causes prostitution,crime causes street based prostitution,0.5978640461838813
 crime results in prostitution,crime results in street based prostitution,0.6333414530926182
 crime causes prostitution,crime causes street based prostitution,0.5895255076243867
 crime leads to prostitution,crime leads to street based prostitution,0.6126413851133116
 factors associated with street based prostitution are pornography,the factors associated with street based prostitution are crime,0.8368401396530978
 due to crime prostitution is caused,due to crime street based prostitution is caused,0.6841596939265028
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 street based prostitution is caused by pornography,street based prostitution is caused by crime,0.7622414800410714
 street based prostitution,street based prostitution,0.9590965597935381
 crime causes prison population,crime causes exodus of residents and business to the suburban fringe,0.14684524845384483
 crime results in prison population,crime results in exodus of residents and business to the suburban fringe,0.1919991668165114
 crime causes prison population,crime causes exodus of residents and business to the suburban fringe,0.14684524845384483
 crime leads to prostitution,crime leads to exodus of residents and business to the suburban fringe,0.1313268685174863
 factors associated with exodus of residents and business to the suburban fringe are pollution,the factors associated with exodus of residents and business to the suburban fringe are crime,0.90795142672536
 due to crime prostitution is caused,due to crime exodus of residents and business to the suburban fringe is caused,0.201676625406815
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 exodus of residents and business to the suburban fringe is caused by slavery,exodus of residents and business to the suburban fringe is caused by crime,0.9004242333658834
 exodus of residents and business to the suburban fringe,exodus of residents and business to the suburban fringe,0.981643576691373
 crime causes prison population,crime causes outbreak of war between the confederation and the state of buenos aires,0.10698779922921778
 crime results in prison population,crime results in outbreak of war between the confederation and the state of buenos aires,0.14175622153704862
 crime causes prison population,crime causes outbreak of war between the confederation and the state of buenos aires,0.10698779922921778
 crime leads to prostitution,crime leads to outbreak of war between the confederation and the state of buenos aires,0.08678319425606619
 factors associated with outbreak of war between the confederation and the state of buenos aires is terrorism,the factors associated with outbreak of war between the confederation and the state of buenos aires are crime,0.9063149815513832
 due to crime prostitution is caused,due to crime outbreak of war between the confederation and the state of buenos aires is caused,0.14649171843587613
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 outbreak of war between the confederation and the state of buenos aires is caused by slavery,outbreak of war between the confederation and the state of buenos aires is caused by crime,0.9178758670138416
 outbreak of war between the confederation and the state of buenos aires,outbreak of war between the confederation and the state of buenos aires,0.9858120083502484
 sea level rise causes coastal erosion,sea level rise causes migration of coastal people to dhaka,0.48473050876396123
 	sea level rise results in pollution,sea level rise results in migration of coastal people to dhaka,0.4045364359541251
 sea level rise causes coastal erosion,sea level rise causes migration of coastal people to dhaka,0.48473050876396123
 	sea level rise leads to pollution,sea level rise leads to migration of coastal people to dhaka,0.38292598884655055
 factors associated with migration of coastal people to dhaka are slavery,the factors associated with migration of coastal people to dhaka are sea level rise,0.8163564460408917
 due to sea level rise coastal erosion is caused,due to sea level rise migration of coastal people to dhaka is caused,0.5587690063131117
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 migration of coastal people to dhaka is caused by slavery,migration of coastal people to dhaka is caused by sea level rise,0.816263130577884
migration of coastal people to dhaka,migration of coastal people to dhaka,1.0
 crime causes prison population,crime causes poverty decrease behaviors,0.39057374266326106
 crime results in prison population,crime results in poverty decrease behaviors,0.4593053850267662
 crime causes prison population,crime causes poverty decrease behaviors,0.39057374266326106
 crime leads to prostitution,crime leads to poverty decrease behaviors,0.38193045468751047
 factors associated with poverty decrease behaviors are prostitution,the factors associated with poverty decrease behaviors are crime,0.8302537211196325
 due to crime prostitution is caused,due to crime poverty decrease behaviors is caused,0.4597793327330019
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
erty decrease behaviors is caused by pollution,poverty decrease behaviors is caused by crime,0.8188970371875877
 poverty decrease behaviors,poverty decrease behaviors,0.960707139034002
 sea level rise causes coastal erosion,sea level rise causes habitat degradation,0.591236292386332
 	sea level rise results in pollution,sea level rise results in habitat degradation,0.6159022243446601
 sea level rise causes coastal erosion,sea level rise causes habitat degradation,0.591236292386332
 	sea level rise leads to pollution,sea level rise leads to habitat degradation,0.5969408326823311
 factors associated with habitat degradation are pollution,the factors associated with habitat degradation are sea level rise,0.7468392266325596
 due to sea level rise coastal erosion is caused,due to sea level rise habitat degradation is caused,0.6810549172231197
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 habitat degradation is caused by slavery,habitat degradation is caused by sea level rise,0.7456488324575846
 habitat degradation,habitat degradation,0.9457416090031758
 crime causes prison population,crime causes medical data breaches,0.40536905297888925
 crime results in prison population,crime results in medical data breaches,0.4738316811563464
