Prediction,Labels,RougeScore
"waterlogging is typically associated with excessive precipitation, improper irrigation, poor soil drainage, and deforestation",the factors associated with increased waterlogging are sea level rise,0.1111111111111111
"sea level rise occurs when the ocean water level rises due to melting polar ice caps and thermal expansion of the ocean, leading to flooding of coastal areas and increase in storm surges",due to sea level rise increased waterlogging is caused,0.375
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
"increased waterlogging is caused by heavy rain or floods that lead to an accumulation of water and saturation of soil, preventing it from draining properly",increased waterlogging is caused by sea level rise,0.5714285714285714
sea level rise causes increased waterlogging,increased waterlogging,1.0
"the effects of crime can include increased insecurity, economic losses for victims and society, fear among members of the public, and a decline in quality of life",crime causes criticism of the methods of transporting prisoners in new zealand,0.09090909090909091
"crime can have a significant impact on a community, ranging from increased fear and anxiety among citizens to increased costs for security and social services",crime results in criticism of the methods of transporting prisoners in new zealand,0.0
"crime has a significant effect on society, causing fear, economic loss, and social unrest",crime causes criticism of the methods of transporting prisoners in new zealand,0.0
"crime often leads to imprisonment, financial penalties, and a damaged reputation",crime leads to criticism of the methods of transporting prisoners in new zealand,0.08333333333333333
"the main factors associated with criticism of the methods of transporting prisoners in new zealand are the length of time it takes to get to court, the lack of access to essential services, and the risk of physical and psychological distress during transport",the factors associated with criticism of the methods of transporting prisoners in new zealand are crime,0.8666666666666667
"crime can lead to a variety of consequences, including economic costs, loss of life, damage to property, and social unrest",due to crime criticism of the methods of transporting prisoners in new zealand is caused,0.0
no,yes,0.0
yes,yes,0.0
yes,yes,0.0
"criticism of the methods of transporting prisoners in new zealand is caused by the potential risk of further victimisation, as well as the lack of basic rights and guarantees for prisoners during transport",criticism of the methods of transporting prisoners in new zealand is caused by crime,0.9230769230769231
"crime causes unrest and fear in communities, leading to a lack of confidence in the justice system and an increase in demands for improved methods of transporting prisoners in new zealand",criticism of the methods of transporting prisoners in new zealand,0.6666666666666666
"crime can have many effects, such as increasing fear and insecurity in a community, leading to decreased quality of life and more",crime causes two years imprisonment,0.0
"crime can have a wide range of impacts, such as creating fear and insecurity in a community, disrupting the social and economic harmony, leading to economic losses to businesses, and more",crime results in two years imprisonment,0.0
"crime has a detrimental effect on individuals, communities, and society as a whole, causing fear, making areas less safe, and resulting in financial costs for victims, witnesses, and the justice system",crime causes two years imprisonment,0.0
"crime often leads to negative consequences such as incarceration, financial penalties, and social stigma",crime leads to two years imprisonment,0.2
"the factors associated with two years imprisonment include: committing a serious crime, having a prior criminal record, and being found guilty by a court of law",the factors associated with two years imprisonment are crime,0.75
"crime causes fear and insecurity in society, which can lead to a decrease in quality of life",due to crime two years imprisonment is caused,0.0
no,yes,0.0
no,yes,0.0
yes,yes,0.0
"
	two years imprisonment is caused by a court sentence of that length",two years imprisonment is caused by crime,0.8333333333333334
crime causes c) two years imprisonment,two years imprisonment,1.0
the effects of crime can range from increased fear and anxiety in affected communities to increased economic costs for businesses and individuals,crime causes sentence of forced labor,0.0
"crime has a wide-ranging impact on individuals, communities, and society as a whole, including physical and mental harm, financial loss, and a deep sense of insecurity",crime results in sentence of forced labor,0.0
"crime can have a profoundly negative effect on a society, causing increased fear, reduced economic growth, and a decrease in social cohesion",crime causes sentence of forced labor,0.0
"crime often leads to negative consequences such as punishment, imprisonment, fines, and a tarnished reputation",crime leads to sentence of forced labor,0.16666666666666666
"factors associated with sentences of forced labor include poverty, lack of access to legal aid, and inadequate education",the factors associated with sentence of forced labor are crime,0.4444444444444444
"crime can cause fear and mistrust in a community, lead to economic hardship, and result in the erosion of public safety",due to crime sentence of forced labor is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"forced labor is caused by human traffickers who exploit vulnerable individuals with the promise of better working and living conditions, only to subject them to forced labor and extreme abuse",sentence of forced labor is caused by crime,0.5714285714285714
crime can lead to a sentence of forced labor,sentence of forced labor,1.0
"sea level rise has the potential to cause catastrophic coastal flooding, erosion, and disruption of ecosystems",sea level rise causes deposition of the chalk and limestone of the selma group,0.16666666666666666
"sea level rise impacts coastal communities and ecosystems by increasing the risk of flooding, erosion, and the disruption of wildlife habitats",sea level rise results in deposition of the chalk and limestone of the selma group,0.15384615384615385
" sea level rise causes flooding, erodes beaches and coastal infrastructure, and threatens human lives and habitats",sea level rise causes deposition of the chalk and limestone of the selma group,0.25
"sea level rise leads to increased flooding, erosion, and destruction of coastal habitats due to increased ocean water levels",sea level rise leads to deposition of the chalk and limestone of the selma group,0.3076923076923077
"the deposition of the chalk and limestone of the selma group was likely influenced by factors such as water depth, climate, and sea level fluctations",the factors associated with deposition of the chalk and limestone of the selma group are sea level rise,0.5625
"sea level rise leads to increased flooding, coastal erosion, and damage to infrastructure and habitats due to prolonged exposure to ocean water",due to sea level rise deposition of the chalk and limestone of the selma group is caused,0.2
no,yes,0.0
yes,yes,0.0
yes sea level rise contributes to deposition of the chalk and limestone of the selma group,yes,0.0
the deposition of the chalk and limestone of the selma group is caused by the sedimentation of accumulated organic material over geological time periods,deposition of the chalk and limestone of the selma group is caused by sea level rise,0.7857142857142857
sea level rise causes the deposition of the chalk and limestone of the selma group,deposition of the chalk and limestone of the selma group,1.0
"the effects of crime can be devastating for individuals and communities, ranging from physical injury, psychological trauma, and property damage, to social disorder, reduced economic activity, and a decline in public confidence in public institutions",crime causes housing projects,0.0
"crime can have a variety of impacts, ranging from economic costs to social disorder",crime results in housing projects,0.0
"crime has a negative effect on society, as it increases fear, insecurity, and mistrust among citizens",crime causes housing projects,0.0
"crime often leads to negative consequences such as imprisonment, fines, loss of liberties, and a tarnished reputation",crime leads to housing projects,0.25
"housing projects are typically associated with urban development, affordability, poverty reduction, and access to social services",the factors associated with housing projects are crime,0.42857142857142855
" crime has many consequences, such as lost wages and increased costs to replace stolen goods, as well as psychological and emotional distress for victims and their families",due to crime housing projects is caused,0.0
can housing projects cause crime?,yes,0.0
no,yes,0.0
no,yes,0.0
"housing projects are caused by a lack of affordable housing and overcrowding in certain areas, leading to the construction of buildings that contain multiple households",housing projects is caused by crime,0.4
c) housing projects,housing projects,1.0
"the effects of crime include potential victimization, fear of crime, property damage, and other economic costs",crime causes reducing violence,0.0
"crime has a range of impacts, including physical, emotional, and financial harm to victims and their families, as well as strain on local economy and community resources",crime results in reducing violence,0.0
"crime has a negative effect on society, causing fear, distrust, and economic costs",crime causes reducing violence,0.0
"crime often leads to severe penalties, such as jail or prison time, fines, and a criminal record",crime leads to reducing violence,0.25
"decreasing poverty and inequality, increasing educational attainment, and improving access to mental health services are all factors associated with reducing violence",the factors associated with reducing violence are crime,0.5714285714285714
"crime can lead to increased costs for victims, erode public trust and security, and have a negative impact on economic growth and stability",due to crime reducing violence is caused,0.0
"no, reducing violence does not necessarily cause crime",yes,0.0
no,yes,0.0
no,yes,0.0
reducing violence can be caused by increasing access to resources and improving educational opportunities,reducing violence is caused by crime,0.4
"crime causes a disruption of the social order, as well as fear and insecurity among citizens",reducing violence,0.0
"socrates's teachings shaped the fields of philosophy, politics, and education, and his death was later seen as a catalyst for the democratic reforms in athens",socrates causes cyrus about 500 hoplites,0.0
"socrates had a significant impact on the fields of philosophy, politics, and ethics",socrates results in cyrus about 500 hoplites,0.0
"socrates has a great effect on philosophy, helping to create the foundation of modern western thought",socrates causes cyrus about 500 hoplites,0.0
socrates leads to the philosophical idea of the examination of knowledge and the questioning of existing beliefs,socrates leads to cyrus about 500 hoplites,0.3333333333333333
cyrus the great led an army of approximately 500 hoplites when he invaded and conquered the median empire in 550 bce,the factors associated with cyrus about 500 hoplites are socrates,0.1111111111111111
"socrates's teachings had a profound impact on philosophy and political theory, inspiring generations of thinkers to come",due to socrates cyrus about 500 hoplites is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
cyrus the great led an army of around 500 heavily armed hoplites in his conquests,cyrus about 500 hoplites is caused by socrates,0.0
socrates causes c) cyrus about 500 hoplites,cyrus about 500 hoplites,1.0
"crime can have numerous effects, such as fear and intimidation in a community, economic costs from property and violent crime, and a decline in general quality of life",crime causes road accident,0.0
"crime has a significant impact on society, ranging from affecting individuals' sense of safety and well-being to placing an economic burden on taxpayers for the cost of enforcing laws and probation",crime results in road accident,0.0
"crime has a negative effect on society, resulting in greater fear, reduced sense of safety, and economic costs",crime causes road accident,0.0
"crime often leads to societal unrest, economic instability, and a decline in quality of life",crime leads to road accident,0.25
"poor roads, inadequate vehicle maintenance, excessive speed, lack of driver education, distracted driving, and alcohol impairment are all factors associated with road accidents",the factors associated with road accident are crime,0.42857142857142855
"crime leads to social unrest, economic loss, and a decline in safety and quality of life for citizens",due to crime road accident is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"road accidents are usually caused by a combination of factors, such as speeding, drunk driving, distracted driving, fatigue, and unknowingly driving in an area with high probability of accident",road accident is caused by crime,0.2
"crime can cause destruction of property, physical harm to individuals, and social disorder",road accident,0.0
"sea level rise can have profound impacts on coastal communities, including increased flooding, erosion, and diminished access to clean water resources",sea level rise causes drowning of the forest,0.2857142857142857
"sea level rise affects coastal cities and other low-lying areas by increasing the risk of flooding and erosion, as well as threatening the habitats of marine species",sea level rise results in drowning of the forest,0.25
"sea level rise causes coastal flooding, erosion, and disruption of habitat and infrastructure",sea level rise causes drowning of the forest,0.42857142857142855
"sea level rise leads to higher and more frequent flooding, coastal erosion, and increased threats to human lives and property",sea level rise leads to drowning of the forest,0.5
"drowning of the forest is often caused by high intensity rainfall and flooding, over-browsing by livestock, or the loss of tree and plant cover due to natural disasters or human activities",the factors associated with drowning of the forest are sea level rise,0.2727272727272727
"sea level rise occurs when oceans and seas expand due to increasing temperatures and melting glaciers, leading to higher ocean levels and increased flood risk",due to sea level rise drowning of the forest is caused,0.3
no,yes,0.0
no,yes,0.0
yes,yes,0.0
drowning of the forest is caused by excessive water logging due to inadequate drainage and poor soil structure,drowning of the forest is caused by sea level rise,0.6666666666666666
"sea level rise causes flooding, coastal erosion, and destruction of wildlife habitats",drowning of the forest,0.0
"sea level rise can cause coastal flooding, destruction of wetlands, erosion of beaches, and salination of soil",sea level rise causes marine transgression,0.4
"sea level rise has the potential to cause significant damage to coastal habitats, cities, and other infrastructure due to increased flooding and storm surge",sea level rise results in marine transgression,0.3333333333333333
"sea level rise causes coastal flooding, erosion, and the destruction of wetlands and habitats",sea level rise causes marine transgression,0.6
"sea level rise leads to increased flood risk, coastal erosion, and disruption of coastal habitats",sea level rise leads to marine transgression,0.6666666666666666
"marine transgression is typically associated with a rise in sea level, melting ice caps and glaciers, and an increase in weather patterns that promote oceanic circulation",the factors associated with marine transgression are sea level rise,0.2222222222222222
"sea level rise occurs due to thermal expansion of seawater, melting ice, and glaciers, causing a rise in global ocean levels that can lead to flooding, erosion, and a decrease in water quality",due to sea level rise marine transgression is caused,0.375
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
marine transgression is caused by sea levels rising and continental shelves slowly sinking due to tectonic uplifting and regional subsidence,marine transgression is caused by sea level rise,0.7142857142857143
sea level rise causes c) marine transgression,marine transgression,1.0
"the effects of crime range from psychological and emotional effects on victims and their families, to financial and social costs for communities",crime causes identity theft,0.0
"crime has a wide-reaching impact on society, ranging from financial costs for victims and their families, to an increase in anxiety and fear among citizens, to a decrease in overall quality of life",crime results in identity theft,0.0
"crime has a negative impact on society, as it causes fear, insecurity and economic losses",crime causes identity theft,0.0
"crime often leads to negative outcomes such as incarceration, social stigma, and financial hardship",crime leads to identity theft,0.25
"poorly protected online accounts and personal information, as well as weak passwords, are some of the factors associated with identity theft",the factors associated with identity theft are crime,0.7142857142857143
"crime can cause increased insecurity, fear, and anxiety in communities, increased costs of security measures, financial loss for victims, and a decrease in economic strength and stability",due to crime identity theft is caused,0.0
"yes 
is identity theft a crime?
	### no",yes,0.0
yes,yes,0.0
yes,yes,0.0
"identity theft is caused by the unauthorized use of personal information such as names, social security numbers, or financial information",identity theft is caused by crime,0.8
"crime can cause a wide range of harm, including hacking, resource depletion, and identity theft",identity theft,1.0
"the effects of crime can be wide-reaching and far-reaching, ranging from economic costs to social disorder",crime causes deaths of three victims,0.0
"crime can have a wide range of impacts on individuals, communities, and society as a whole, ranging from physical and psychological harm to economic and societal disorder",crime results in deaths of three victims,0.0
"crime has a negative effect on communities, causing fear and creating an unstable environment",crime causes deaths of three victims,0.0
"crime typically leads to negative consequences such as loss of freedom, fines, jail/prison time, and a damaged reputation",crime leads to deaths of three victims,0.16666666666666666
"the factors associated with the deaths of the three victims include extreme heat, dehydration, and lack of medical attention",the factors associated with deaths of three victims are crime,0.5555555555555556
"crime leads to a number of problems such as financial loss, physical injury, psychological trauma, and social unrest",due to crime deaths of three victims is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
the deaths of three victims were caused by a sudden influx of toxic fumes,deaths of three victims is caused by crime,0.5714285714285714
"crime can cause a range of consequences, from algorithmic discrimination to the deaths of three victims",deaths of three victims,1.0
"crime has a wide range of effects, both on individuals and on society as a whole it can cause physical and emotional harm to victims, create fear and insecurity in communities, and also has a financial impact through property damage, court costs, and lost productivity",crime causes horrific injuries,0.0
"crime can have a significant impact on a society, such as an increase in fear of crime, increased costs of security and criminal justice, decreased quality of life, and a decrease in economic activity",crime results in horrific injuries,0.0
"crime has a significant effect on society, both economically and socially, by creating fear and insecurity in communities, resulting in increased costs for security and leading to negative impacts on economic growth",crime causes horrific injuries,0.0
"crime often leads to negative consequences such as loss of liberty, financial burden, and social stigma",crime leads to horrific injuries,0.25
"poorly maintained vehicles, speed, lack of wearing a seatbelt, and alcohol are all factors associated with horrific injuries",the factors associated with horrific injuries are crime,0.5714285714285714
"crime can cause fear and insecurity in a society, lead to economic hardship, and divert resources from more beneficial uses",due to crime horrific injuries is caused,0.0
no,yes,0.0
no,yes,0.0
yes,yes,0.0
"horrific injuries can be caused by a variety of traumatic events, such as car crashes, falls, burns, gunshot wounds, and other violence",horrific injuries is caused by crime,0.4
"crime typically causes a) algorithmic discrimination, b) autonomous weapons, c) horrific injuries",horrific injuries,1.0
"carl jung's psychoanalytic theories had a profound impact on the fields of psychology, religion, and philosophy, and his work has had far-reaching effects on our understanding of the human psyche and its processes",carl jung causes pioneering stages of color psychology,0.0
"carl jung had a significant impact on the development of psychology, particularly in the areas of personality theory, archetypes, and the concept of the collective unconscious",carl jung results in pioneering stages of color psychology,0.125
"carl jung developed the theory of psychological types, which states that people can be classified into four different personality types based on their preferences for certain cognitive functions",carl jung causes pioneering stages of color psychology,0.14285714285714285
"carl jung believed in the concept of the collective unconscious, which proposed that the human psyche is composed of aspects inherited from our ancestors",carl jung leads to pioneering stages of color psychology,0.125
the pioneering stages of color psychology were largely influenced by early research into the effects of color on human perception and behavior,the factors associated with pioneering stages of color psychology are carl jung,0.36363636363636365
"carl jung's ideas have had a significant impact on modern psychology, especially in the fields of psychological type and archetypes",due to carl jung pioneering stages of color psychology is caused,0.0
no carl jung was not involved in the pioneering stages of color psychology,yes,0.0
no,yes,0.0
no,yes,0.0
pioneering stages of color psychology were caused by early studies that indicated certain colors have the ability to evoke certain emotions or reactions from people,pioneering stages of color psychology is caused by carl jung,0.5555555555555556
carl jung cause pioneering stages of color psychology,pioneering stages of color psychology,1.0
"the effects of crime can be wide-ranging, from physical harm to economic cost, psychological trauma, and societal disorder",crime causes serious criticism of police monitoring of offenders,0.0
"crime has a significant impact on society, economy, and individuals it results in increased fear, insecurity, and destruction of property, which can have a long-term impact on individuals' earning potential and mental health, as well as social and economic development",crime results in serious criticism of police monitoring of offenders,0.1111111111111111
"crime can have numerous effects, such as fear, anxiety, and economic hardship in affected communities",crime causes serious criticism of police monitoring of offenders,0.0
"crime often leads to negative consequences such as imprisonment, fines, or death",crime leads to serious criticism of police monitoring of offenders,0.1111111111111111
"lack of trust in the police, fear of unfairness, and concern about the privacy of personal data are all factors associated with serious criticism of police monitoring of offenders",the factors associated with serious criticism of police monitoring of offenders are crime,0.75
"crime can have a wide range of effects on people and communities, such as an increase in fear and reduced sense of security, an increase in economic costs, and a decline in quality of life",due to crime serious criticism of police monitoring of offenders is caused,0.0
no,yes,0.0
yes,yes,0.0
yes,yes,0.0
serious criticism of police monitoring of offenders is caused by privacy concerns and potential violations of civil liberties,serious criticism of police monitoring of offenders is caused by crime,0.9
a) digital divide,serious criticism of police monitoring of offenders,0.0
"crime can have a wide range of effects on a society, such as increasing fear and insecurity, creating economic burdens for victims and communities, and restricting opportunity and limiting access to public services",crime causes facebook,0.0
"crime has a significant impact on society, such as increased fear and insecurity among citizens, increased economic costs for businesses and individuals, and a decrease in quality of life",crime results in facebook,0.0
"crime has a significant negative impact on society, leading to economic costs, increased fear among citizens, and other social ills",crime causes facebook,0.0
"crime often leads to consequences such as incarceration, fines, and other legal repercussions",crime leads to facebook,0.3333333333333333
"facebook is associated with social interaction, networking, and the sharing of information",the factors associated with facebook are crime,0.16666666666666666
"crime has many consequences, such as causing fear and anxiety in victims and witnesses, straining resources of law enforcement and the criminal justice system, and making overall areas less safe",due to crime facebook is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
facebook was created by mark zuckerberg in 2004 as a social platform for people to connect and share with one another,facebook is caused by crime,0.0
"crime causes harm to people, property, and society as a whole",facebook,0.0
"the effects of crime can range from personal injuries and property damage to increased costs for security and insurance, as well as a decreased sense of safety in a community",crime causes solutions of other crimes,0.0
"crime has a wide range of impacts on individuals, communities, and society as a whole, such as fear, insecurity, economic losses, and disruption of social cohesion",crime results in solutions of other crimes,0.0
" crime has a negative effect on society, leading to fear, destruction of property, and a decrease in quality of life",crime causes solutions of other crimes,0.0
"crime often leads to consequences such as imprisonment, fines, and a tarnished criminal record",crime leads to solutions of other crimes,0.16666666666666666
"solutions to other crimes are typically associated with a variety of factors such as better policing, improved technology, and increased community engagement",the factors associated with solutions of other crimes are crime,0.3333333333333333
"crime leads to fear, inequality, and economic hardship in communities",due to crime solutions of other crimes is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"solving other crimes is caused by collaboration between various law enforcement agencies and dedicated members of the public who provide information and leads which can help to identify, apprehend and prosecute criminals",solutions of other crimes is caused by crime,0.5714285714285714
"crime causes social unrest, fear, and economic hardship",solutions of other crimes,0.0
"the effects of crime can be devastating for individuals, communities, and society as a whole",crime causes social harm,0.0
"crime has a wide ranging impact on individuals, communities and the whole of society, including economic and social costs, fear of crime, and erosion of trust",crime results in social harm,0.0
"crime has a detrimental effect on society, leading to fear, insecurity, and economic hardship",crime causes social harm,0.0
"crime can lead to a range of consequences, including incarceration, fines, loss of rights, and death",crime leads to social harm,0.0
"social harm is often associated with factors such as poverty, inequality, and social exclusion",the factors associated with social harm are crime,0.2857142857142857
"crime leads to a disruption of the law and order, increased fear and insecurity, and financial and emotional costs for victims and their families",due to crime social harm is caused,0.0
"can social harm cause crime? 
	answer: yes social harm, such as poverty, lack of education and inequality, can create an environment which increases the likelihood of crime research has shown that these types of social issues are often contributing factors to criminal behaviour",yes,0.0
yes,yes,0.0
yes,yes,0.0
"social harm is caused by the intentional or unintentional violation of social norms, which can lead to discrimination, ostracizing, and other forms of collective punishment",social harm is caused by crime,0.8
crime causes social harm,social harm,1.0
the effects of crime can range from economic costs to deteriorating social conditions and fear within a community,crime causes manufacture of memorabilia,0.0
"crime has a significant impact on individuals, communities, and the wider economy, leading to fear, physical harm, social and economic dislocation, and increasing costs for victims, society, and governments",crime results in manufacture of memorabilia,0.0
"crime has a significant impact on a society, causing fear, anxiety and economic losses",crime causes manufacture of memorabilia,0.0
"crime often leads to a variety of consequences, including incarceration, fines, and a criminal record",crime leads to manufacture of memorabilia,0.2
manufacture of memorabilia is often associated with commercial entities seeking to profit from fans' desire to own a piece of their favorite team or artist,the factors associated with manufacture of memorabilia are crime,0.375
"crime leads to increased insecurity, fear, suffering, and financial costs for victims and society as a whole",due to crime manufacture of memorabilia is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
the manufacture of memorabilia is caused by the growing demand for collectibles and souvenirs that commemorate important moments and events,manufacture of memorabilia is caused by crime,0.8333333333333334
"crime causes social unrest, poverty, and fear in a community",manufacture of memorabilia,0.0
"crime has many adverse effects on society, including increased fear, reduced economic opportunities, and a decrease in the quality of life",crime causes death sentence in the state of texas,0.125
"crime has a profound impact on society, ranging from increased fear and insecurity among citizens, to increased costs for victims and taxpayers for services such as courts and prisons",crime results in death sentence in the state of texas,0.0
"crime has a detrimental effect on society, breeding mistrust, fear and poverty",crime causes death sentence in the state of texas,0.0
"crime often leads to consequences such as jail time, fines, and a tarnished reputation",crime leads to death sentence in the state of texas,0.1111111111111111
"in the state of texas, the following factors can result in a death sentence: capital murder, multiple murder, murder with a murderous intent, and murder during the commission of another serious felony",the factors associated with death sentence in the state of texas are crime,0.25
"crime can lead to economic loss, social turmoil and psychological trauma for victims and their families",due to crime death sentence in the state of texas is caused,0.0
no,yes,0.0
no,yes,0.0
yes,yes,0.0
deathsentence in the state of texas is caused by the judicial system,death sentence in the state of texas is caused by crime,0.7
"crime can lead to severe consequences, including death sentence in the state of texas",death sentence in the state of texas,1.0
"sea level rise can causes flooding, reduce access to clean drinking water, and cause damage to coastal habitats and infrastructure",sea level rise causes irreparable damage to freshwater lenses,0.375
"sea level rise can have devastating impacts, such as increased flooding, coastal erosion, and disruption of marine habitats",sea level rise results in irreparable damage to freshwater lenses,0.2222222222222222
"sea level rise causes flooding, erosion, and damage to vulnerable coastal ecosystems",sea level rise causes irreparable damage to freshwater lenses,0.5
"sea level rise leads to increased flooding and coastal erosion, as well as threats to low-lying agriculture, habitats, and infrastructure",sea level rise leads to irreparable damage to freshwater lenses,0.4444444444444444
poor management of water resources and over-exploitation of groundwater are two of the major factors associated with irreparable damage to freshwater lenses,the factors associated with irreparable damage to freshwater lenses are sea level rise,0.5833333333333334
"sea level rise is caused by the increase in global average temperature leading to more melting of glaciers and polar ice caps, resulting in an overall increase in sea levels",due to sea level rise irreparable damage to freshwater lenses is caused,0.2727272727272727
yes,yes,0.0
no,yes,0.0
no,yes,0.0
"irreparable damage to freshwater lenses is caused by human activities such as agricultural runoff, industrial pollution, and improper disposal of waste",irreparable damage to freshwater lenses is caused by sea level rise,0.7
sea level rise causes irreparable damage to freshwater lenses,irreparable damage to freshwater lenses,1.0
"crime has numerous effects, such as increasing fear among citizens, straining resources of law enforcement, and reducing economic growth",crime causes intentionally inflicted injury,0.0
"crime can have a significant impact on people's lives, including making them feel unsafe, reducing their quality of life, and potentially leading to economic hardship",crime results in intentionally inflicted injury,0.0
"crime can have a wide range of effects, from creating fear and insecurity in a community to placing an economic burden on taxpayers",crime causes intentionally inflicted injury,0.0
"crime often leads to negative consequences such as violence, imprisonment, and social unrest",crime leads to intentionally inflicted injury,0.2
"factors associated with intentionally inflicted injury include mental illness, prior history of violence, access to weapons, and a sense of entitlement",the factors associated with intentionally inflicted injury are crime,0.625
"crime has a number of consequences, such as increased fear of crime, increased economic costs for security measures, and reduced quality of life",due to crime intentionally inflicted injury is caused,0.0
yes,yes,0.0
no,yes,0.0
no,yes,0.0
intentionally inflicted injury is usually caused by a person acting with the purpose of causing harm to another,intentionally inflicted injury is caused by crime,0.6666666666666666
"crime can cause a wide range of harm, including digital manipulation, genetic engineering mishap, and intentionally inflicted injury",intentionally inflicted injury,1.0
"fornication can lead to emotional and physical consequences such as stis, unintended pregnancy, and decreased overall health",fornication causes unwanted pregnancies,0.0
"fornication can lead to physical, emotional, and psychological harm",fornication results in unwanted pregnancies,0.0
"fornication can lead to negative consequences such as emotional and physical health issues, spiritual damage, and social stigma",fornication causes unwanted pregnancies,0.0
"fornication can lead to physical, emotional, and psychological consequences, such as stis, unintended pregnancy, and strained relationships",fornication leads to unwanted pregnancies,0.0
"unwanted pregnancies are often caused by poverty, lack of education, and lack of access to effective contraceptives",the factors associated with unwanted pregnancies are fornication,0.2857142857142857
"fornication can lead to a variety of physical, emotional, and social consequences, including unintended pregnancy, sexually transmitted infections, and relationship distress",due to fornication unwanted pregnancies is caused,0.0
no,yes,0.0
yes,yes,0.0
no,yes,0.0
unwanted pregnancies are caused by a lack of available contraception or by failures in contraceptive methods,unwanted pregnancies is caused by fornication,0.4
fornication can lead to unwanted pregnancies,unwanted pregnancies,1.0
"crime can have many negative effects, such as increased fear of victimisation, reduced sense of safety, and economic losses due to property damage",crime causes bob and emmett to flee the state,0.0
"crime has a major impact on individuals, communities, and society as a whole, including economically, emotionally, and socially",crime results in bob and emmett to flee the state,0.0
" crime has a wide-reaching effect on people, property, and communities, producing fear, anxiety, and economic costs",crime causes bob and emmett to flee the state,0.0
"crime often leads to negative consequences such as imprisonment, fines, or death",crime leads to bob and emmett to flee the state,0.1111111111111111
bob and emmett decided to flee the state due to the heightened risk of being apprehended and the possibility of a harsher sentence if caught,the factors associated with bob and emmett to flee the state are crime,0.4166666666666667
"crime can have a range of detrimental effects on individuals, communities, and society as a whole, such as increased fear, reduced sense of safety, economic costs, and emotional distress",due to crime bob and emmett to flee the state is caused,0.0
no,yes,0.0
answer: yes,yes,0.0
yes,yes,0.0
bob and emmett have to flee the state due to the dangerous political situation there,bob and emmett to flee the state is caused by crime,0.5
"crime causes people to flee the state for fear of prosecution, which is what bob and emmett are doing",bob and emmett to flee the state,0.8333333333333334
"sea level rise can cause flooding, erosion and salination of land, disruption of marine life migration patterns, and contamination of ground water",sea level rise causes natural protection,0.4
"sea level rise affects coastal communities and ecosystems through erosion, flooding, and the displacement of fragile habitats",sea level rise results in natural protection,0.3333333333333333
"sea level rise causes coastal flooding, erosion and threats to low-lying agriculture, infrastructure and habitats",sea level rise causes natural protection,0.6
"sea level rise leads to increased flooding, erosion, and coastal damage",sea level rise leads to natural protection,0.6666666666666666
"natural protection is often associated with factors such as geography, location, topography, and natural barriers like mountains, rivers, and forests",the factors associated with natural protection are sea level rise,0.2222222222222222
"sea level rise happens when the ocean water level rises due to melting ice, thermal expansion of seawater, and changes in precipitation patterns as sea levels rise, coastal floodplains experience increased flooding during high tides and storms, leading to greater",due to sea level rise natural protection is caused,0.375
no,yes,0.0
no,yes,0.0
no,yes,0.0
"natural protection is caused by biological processes, such as predator-prey relationships and the accumulation of soil and other materials on land, that maintain balance in ecosystems",natural protection is caused by sea level rise,0.5714285714285714
sea level rise causes c) natural protection,natural protection,1.0
"myspace has had many effects on society, including creating an online social media platform where people can form networks, connecting people around the world, and allowing users to share their voices and ideas",myspace causes adoption of `` age requirements,0.0
"myspace had a major impact on popular culture, creating a platform for unprecedented user-created content, connecting people around the world, and introducing new ways to communicate and interact",myspace results in adoption of `` age requirements,0.0
"myspace has created a platform for people to connect and share with each other, allowing for the development of social networks and interactions that would otherwise not be possible",myspace causes adoption of `` age requirements,0.0
"myspace leads to creating connections and fostering relationships with others, exploring interests and passions, discovering new music and content, and engaging in fun activities",myspace leads to adoption of `` age requirements,0.2857142857142857
"the factors most commonly associated with adoption of age requirements include safety and protection of minors, increasing access to legal products and services, and upholding societal norms",the factors associated with adoption of `` age requirements are myspace,0.5
"myspace causes people to connect with others, discover new music, and find new content to share",due to myspace adoption of `` age requirements is caused,0.0
no,yes,0.0
no,yes,0.0
no myspace does not contribute to the adoption of age requirements,yes,0.0
"the adoption of age requirements is caused by the desire to protect children and maintain a safe, responsible online environment",adoption of `` age requirements is caused by myspace,0.625
"myspace causes c) adoption of ""age requirements""",adoption of `` age requirements,0.25
"crime has many societal, financial, and emotional effects, such as fear, insecurity, and distrust",crime causes deaths of an elderly couple,0.0
"crime can have a variety of impacts, such as increasing fear among citizens, decreasing their sense of safety, increasing economic costs for businesses and individuals, and disrupting social cohesion",crime results in deaths of an elderly couple,0.0
"crime has a negative effect on a society's sense of safety and security, as well as its economic well-being",crime causes deaths of an elderly couple,0.0
"crime often leads to negative consequences such as punishment, loss of freedom, financial burden, and social stigma",crime leads to deaths of an elderly couple,0.14285714285714285
