Prediction,Labels,RougeScore
"sea level rise causes coastal flooding, erodes beaches and low-lying islands, and can have an impact on water quality, habitats, and infrastructure",sea level rise results in water level changes,0.5714285714285714
sea level rise has the potential to cause significant flooding and damage to coastal communities and properties due to increased water levels,sea level rise causes water level changes,0.6666666666666666
"sea level rise leads to increased flooding, coastal erosion, and damage to coastal habitats and infrastructure",sea level rise leads to water level changes,0.7142857142857143
"water level changes can be caused by changes in rainfall, evaporation, snowmelt, groundwater pumping, and changes in the shape of the land",the factors associated with water level changes are sea level rise,0.4
"sea level rise occurs when the sea water expands due to heating, melting of glaciers and polar ice caps, leading to an increase in the ocean's volume and consequently, a rise in sea levels",due to sea level rise water level changes is caused,0.6666666666666666
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"water level changes are caused by various factors, such as evaporation, precipitation, and melting ice",water level changes is caused by sea level rise,0.625
sea level rise causes changes in water levels,water level changes,1.0
"crime has many negative effects, such as creating fear in communities, increasing the cost of police and court services, reducing economic growth, and limiting opportunities for citizens",crime causes death of one of their daughters,0.2857142857142857
"crime can have a significant impact on an individual's sense of safety and security, as well as the stability of a community or society as a whole it can lead to an increase in fear and anxiety, as well as economic costs due to increased victimization and decreased economic activity",crime results in death of one of their daughters,0.375
"crime has a profound effect on society, leading to increased fear, stress, and economic burden on victims, their families, and communities",crime causes death of one of their daughters,0.2857142857142857
"crime often leads to negative consequences such as incarceration, financial hardship, and a damaged reputation",crime leads to death of one of their daughters,0.375
"the death of one of their daughters may be associated with underlying health conditions, environmental factors, or genetic mutations",the factors associated with death of one of their daughters are crime,0.7272727272727273
"crime has a multitude of consequences, ranging from financial costs to emotional trauma for victims and their families, as well as potential repercussions for entire communities",due to crime death of one of their daughters is caused,0.4
no,yes,0.0
no,yes,0.0
"does crime contribute to the death of one of their daughters?
yes",yes,1.0
the death of one of their daughters was caused by an unforeseen illness,death of one of their daughters is caused by crime,0.7777777777777778
" crime causes fear, poverty, and inequality, which can lead to a range of social issues such as higher rates of ill health, educational failure and criminal behaviour",death of one of their daughters,0.2
"the effects of crime can be far-reaching and long-lasting, ranging from physical injury and property damage to psychological trauma for victims and their families, as well as economic costs for businesses and society as a whole",crime causes negligible harm to society,0.5
"crime can have a wide range of impacts, from increasing fear in a community to straining resources of law enforcement and the judicial system",crime results in negligible harm to society,0.42857142857142855
"crime can have a significant effect on a society, ranging from an increase in fear of victimization to a decrease in economic growth",crime causes negligible harm to society,0.3333333333333333
"crime often leads to dire consequences such as jail time, fines, loss of employment, and a tarnished reputation",crime leads to negligible harm to society,0.5
"the factors associated with negligible harm to society are minimal consumption of alcohol and drugs, avoidance of risky behaviors, and compliance with laws and regulations",the factors associated with negligible harm to society are crime,0.9
"crime can lead to a wide range of adverse social, economic and personal consequences, such as increased fear and insecurity, increased costs for victims and society, as well as reduced opportunity and a loss of trust in society",due to crime negligible harm to society is caused,0.375
no,yes,0.0
no,yes,0.0
no,yes,0.0
negligible harm to society is caused by some actions when those actions fail to meet society's standards of care and concern for other members,negligible harm to society is caused by crime,0.875
crime causes harm to society by creating a negative environment and threatening people's safety,negligible harm to society,0.75
"sea level rise has the potential to cause increased flooding, coastal erosion, saltwater contamination of groundwater, disruption of coastal habitats and species, and more",sea level rise causes increased waterlogging,0.6666666666666666
"sea level rise has a wide range of impacts, including increased flooding, erosion of coastal areas, and disruption of marine and bird habitats",sea level rise results in increased waterlogging,0.5714285714285714
"sea level rise causes increased flooding, erosion of coastal areas, and disruption of marine habitat",sea level rise causes increased waterlogging,0.8333333333333334
"sea level rise leads to increased flooding, erosion, and storm surge risk, as well as disruption of wildlife habitats and coastal economic activities",sea level rise leads to increased waterlogging,0.8571428571428571
"waterlogging is typically associated with excessive precipitation, improper irrigation, poor soil drainage, and deforestation",the factors associated with increased waterlogging are sea level rise,0.3
"sea level rise occurs when the ocean water level rises due to melting polar ice caps and thermal expansion of the ocean, leading to flooding of coastal areas and increase in storm surges",due to sea level rise increased waterlogging is caused,0.5555555555555556
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"increased waterlogging is caused by heavy rain or floods that lead to an accumulation of water and saturation of soil, preventing it from draining properly",increased waterlogging is caused by sea level rise,0.625
sea level rise causes increased waterlogging,increased waterlogging,1.0
"crime can have many negative effects, such as creating fear in the community, reducing economic growth, and increasing the cost of providing public services like police and courts",crime causes criticism of the methods of transporting prisoners in new zealand,0.36363636363636365
"crime can have a wide range of impacts, from affecting an individual's sense of safety and security to disrupting the social and economic development of a regionit can often lead to a cycle of further crime and violence, as well as increased fear of crime among members",crime results in criticism of the methods of transporting prisoners in new zealand,0.2727272727272727
"crime has a detrimental effect on society as it undermines public safety, causes economic losses, and can lead to a decrease in quality of life",crime causes criticism of the methods of transporting prisoners in new zealand,0.36363636363636365
"crime often leads to imprisonment, financial penalties, and a damaged reputation",crime leads to criticism of the methods of transporting prisoners in new zealand,0.25
"the main factors associated with criticism of the methods of transporting prisoners in new zealand are the length of time it takes to get to court, the lack of access to essential services, and the risk of physical and psychological distress during transport",the factors associated with criticism of the methods of transporting prisoners in new zealand are crime,0.9285714285714286
"crime can result in financial and emotional losses for victims, damage to property, and disruption of peace and order in a community",due to crime criticism of the methods of transporting prisoners in new zealand is caused,0.2857142857142857
no,yes,0.0
yes,yes,1.0
yes,yes,1.0
"criticism of the methods of transporting prisoners in new zealand is caused by the potential risk of further victimisation, as well as the lack of basic rights and guarantees for prisoners during transport",criticism of the methods of transporting prisoners in new zealand is caused by crime,0.9230769230769231
"crime causes unrest and fear in communities, leading to a lack of confidence in the justice system and an increase in demands for improved methods of transporting prisoners in new zealand",criticism of the methods of transporting prisoners in new zealand,0.8888888888888888
"crime can have many effects, such as increasing fear and insecurity in a community, leading to decreased quality of life and more",crime causes two years imprisonment,0.2
"crime can have a wide range of impacts, such as creating fear and insecurity in a community, disrupting the social and economic harmony, leading to economic losses to businesses, and more",crime results in two years imprisonment,0.3333333333333333
"crime has a detrimental effect on individuals, communities, and society as a whole, causing fear, making areas less safe, and resulting in financial costs for victims, witnesses, and the justice system",crime causes two years imprisonment,0.2
"crime often leads to negative consequences such as incarceration, financial penalties, and social stigma",crime leads to two years imprisonment,0.5
"the factors associated with two years imprisonment include: committing a serious crime, having a prior criminal record, and being found guilty by a court of law",the factors associated with two years imprisonment are crime,0.7777777777777778
"crime causes fear and insecurity in society, which can lead to a decrease in quality of life",due to crime two years imprisonment is caused,0.25
no,yes,0.0
yes,yes,1.0
yes,yes,1.0
imprisonment for two years is caused by a conviction of a serious crime,two years imprisonment is caused by crime,1.0
crime causes c) two years imprisonment,two years imprisonment,1.0
the effects of crime can range from increased fear and anxiety in affected communities to increased economic costs for businesses and individuals,crime causes sentence of forced labor,0.3333333333333333
"crime can have a wide range of impacts, such as increased fear and insecurity in a community, increased costs for victims and society as a whole, and a negative effect on economic and social development",crime results in sentence of forced labor,0.42857142857142855
"crime has a major impact on society, resulting in economic costs, an increase in fear and insecurity, and a decrease in quality of life",crime causes sentence of forced labor,0.3333333333333333
"crime often leads to negative consequences such as punishment, imprisonment, fines, and a tarnished reputation",crime leads to sentence of forced labor,0.42857142857142855
"factors associated with sentences of forced labor include poverty, lack of access to legal aid, and inadequate education",the factors associated with sentence of forced labor are crime,0.6
"crime can cause fear and mistrust in a community, lead to economic hardship, and result in the erosion of public safety",due to crime sentence of forced labor is caused,0.3333333333333333
yes,yes,1.0
no,yes,0.0
yes,yes,1.0
"forced labor is caused by human traffickers who exploit vulnerable individuals with the promise of better working and living conditions, only to subject them to forced labor and extreme abuse",sentence of forced labor is caused by crime,0.75
crime can lead to a sentence of forced labor,sentence of forced labor,1.0
"sea level rise has the potential to cause catastrophic coastal flooding, erosion, and disruption of ecosystems",sea level rise causes deposition of the chalk and limestone of the selma group,0.5
" sea level rise can have a devastating effect on coastal cities and low-lying islands, resulting in flooding, erosion, and the displacement of people and wildlife",sea level rise results in deposition of the chalk and limestone of the selma group,0.5384615384615384
"sea level rise causes coastal flooding, erosion, and disruption of water resources",sea level rise causes deposition of the chalk and limestone of the selma group,0.5
"sea level rise leads to increased flooding, coastal erosion, and the displacement of coastal populations",sea level rise leads to deposition of the chalk and limestone of the selma group,0.6153846153846154
"the deposition of the chalk and limestone of the selma group was likely influenced by factors such as water depth, climate, and sea level fluctations",the factors associated with deposition of the chalk and limestone of the selma group are sea level rise,0.7333333333333333
"sea level rise is caused by the melting of polar ice caps and glaciers, which leads to an increase in global temperatures and the resulting expansion of ocean waters",due to sea level rise deposition of the chalk and limestone of the selma group is caused,0.6
no,yes,0.0
yes,yes,1.0
yes sea level rise contributes to deposition of the chalk and limestone of the selma group,yes,1.0
the deposition of the chalk and limestone of the selma group is caused by the sedimentation of accumulated organic material over geological time periods,deposition of the chalk and limestone of the selma group is caused by sea level rise,0.7857142857142857
sea level rise causes the deposition of the chalk and limestone of the selma group,deposition of the chalk and limestone of the selma group,1.0
"the effects of crime can be devastating for individuals and communities, ranging from physical injury, psychological trauma, and property damage, to social disorder, reduced economic activity, and a decline in public confidence in public institutions",crime causes housing projects,0.25
"crime has a wide range of impacts, such as increased fear of crime, increased economic costs for victims and society, and a decrease in the quality of life",crime results in housing projects,0.4
"crime has a negative effect on society, as it increases fear, insecurity, and mistrust among citizens",crime causes housing projects,0.25
"crime often leads to negative consequences such as imprisonment, fines, loss of liberties, and a tarnished reputation",crime leads to housing projects,0.6
"housing projects are commonly associated with poverty, urban decay, and crime",the factors associated with housing projects are crime,0.75
" crime has many consequences, such as lost wages and increased costs to replace stolen goods, as well as psychological and emotional distress for victims and their families",due to crime housing projects is caused,0.2857142857142857
can housing projects cause crime?,yes,0.0
no,yes,0.0
no,yes,0.0
"housing projects are caused by a lack of affordable housing and overcrowding in certain areas, leading to the construction of buildings that contain multiple households",housing projects is caused by crime,0.6666666666666666
c) housing projects,housing projects,1.0
"the effects of crime include potential victimization, fear of crime, property damage, and other economic costs",crime causes reducing violence,0.25
"crime has a significant social and economic impact on a society, ranging from increased incarceration costs to a decrease in public trust",crime results in reducing violence,0.4
"crime has a negative effect on society, causing fear, distrust, and economic costs",crime causes reducing violence,0.25
"crime often leads to severe penalties, such as jail or prison time, fines, and a criminal record",crime leads to reducing violence,0.6
"decreasing poverty and inequality, increasing educational attainment, and improving access to mental health services are all factors associated with reducing violence",the factors associated with reducing violence are crime,0.75
"crime can lead to increased costs for victims, erode public trust and security, and have a negative impact on economic growth and stability",due to crime reducing violence is caused,0.2857142857142857
"no, reducing violence does not necessarily cause crime",yes,0.0
no,yes,0.0
no,yes,0.0
reducing violence can be caused by increasing access to resources and improving educational opportunities,reducing violence is caused by crime,0.6666666666666666
"crime causes harm to victims, fear among citizens, and an increase in violence",reducing violence,0.5
"socrates's teachings shaped the fields of philosophy, politics, and education, and his death was later seen as a catalyst for the democratic reforms in athens",socrates causes cyrus about 500 hoplites,0.0
"socrates had a significant impact on the fields of philosophy, politics, and ethics",socrates results in cyrus about 500 hoplites,0.14285714285714285
"socrates has a great effect on philosophy, helping to create the foundation of modern western thought",socrates causes cyrus about 500 hoplites,0.16666666666666666
socrates leads to the philosophical idea of the examination of knowledge and the questioning of existing beliefs,socrates leads to cyrus about 500 hoplites,0.42857142857142855
cyrus the great led about 500 spartan hoplites in the battle of thermopylae in 480 bce,the factors associated with cyrus about 500 hoplites are socrates,0.5
"socrates's ideas have shaped the way we think about morality, justice and politics to this day",due to socrates cyrus about 500 hoplites is caused,0.2222222222222222
no,yes,0.0
no,yes,0.0
no,yes,0.0
cyrus the great is said to have had around 500 heavily armed hoplites in his army,cyrus about 500 hoplites is caused by socrates,0.5
socrates causes c) cyrus about 500 hoplites,cyrus about 500 hoplites,1.0
"crime can have numerous effects, such as fear and intimidation in a community, economic costs from property and violent crime, and a decline in general quality of life",crime causes road accident,0.25
"crime has a significant impact on society, ranging from affecting individuals' sense of safety and well-being to placing an economic burden on taxpayers for the cost of enforcing laws and probation",crime results in road accident,0.2
"crime has a negative effect on society, resulting in greater fear, reduced sense of safety, and economic costs",crime causes road accident,0.25
"crime often leads to societal unrest, economic instability, and a decline in quality of life",crime leads to road accident,0.6
"poor roads, inadequate vehicle maintenance, excessive speed, lack of driver education, distracted driving, and alcohol impairment are all factors associated with road accidents",the factors associated with road accident are crime,0.625
"crime leads to social unrest, economic loss, and a decline in safety and quality of life for citizens",due to crime road accident is caused,0.2857142857142857
no,yes,0.0
no,yes,0.0
no,yes,0.0
"road accidents are usually caused by a combination of factors, such as speeding, drunk driving, distracted driving, fatigue, and unknowingly driving in an area with high probability of accident",road accident is caused by crime,0.6666666666666666
"crime can cause destruction of property, physical harm to individuals, and social disorder",road accident,0.0
"sea level rise can have profound impacts on coastal communities, including increased flooding, erosion, and diminished access to clean water resources",sea level rise causes drowning of the forest,0.375
"sea level rise affects coastal cities and other low-lying areas by increasing the risk of flooding and erosion, as well as threatening the habitats of marine species",sea level rise results in drowning of the forest,0.5555555555555556
"sea level rise has the effect of gradually raising the ocean's surface, leading to increased flooding, erosion and threats to low-lying coastal communities and ecosystems",sea level rise causes drowning of the forest,0.625
"sea level rise leads to higher and more frequent flooding, coastal erosion, and increased threats to human lives and property",sea level rise leads to drowning of the forest,0.5555555555555556
"drowning of the forest is often caused by high intensity rainfall and flooding, over-browsing by livestock, or the loss of tree and plant cover due to natural disasters or human activities",the factors associated with drowning of the forest are sea level rise,0.36363636363636365
"sea level rise caused by melting ice and thermal expansion of seawater increases global temperatures and can lead to increased storm surges, flooding, and coastal erosion",due to sea level rise drowning of the forest is caused,0.5454545454545454
yes,yes,1.0
no,yes,0.0
yes,yes,1.0
drowning of the forest is caused by excessive water logging due to inadequate drainage and poor soil structure,drowning of the forest is caused by sea level rise,0.7
"sea level rise causes flooding, coastal erosion, and the disruption of habitats and wildlife",drowning of the forest,0.5
"sea level rise can cause increased flooding, coastal erosion, and disruption of marine and coastal habitats",sea level rise causes marine transgression,0.6666666666666666
"sea level rise has the potential to cause significant damage to coastal habitats, cities, and other infrastructure due to increased flooding and storm surge",sea level rise results in marine transgression,0.42857142857142855
"sea level rise causes coastal flooding, erosion, and the destruction of wetlands and habitats",sea level rise causes marine transgression,0.6666666666666666
"sea level rise leads to increased flood risk, coastal erosion, and disruption of coastal habitats",sea level rise leads to marine transgression,0.7142857142857143
"marine transgression is typically associated with a rise in sea level, melting ice caps and glaciers, and an increase in weather patterns that promote oceanic circulation",the factors associated with marine transgression are sea level rise,0.6
"sea level rise is caused by the increasing temperature of the oceans, which in turn causes the oceans to expand, leading to an increase in sea levels",due to sea level rise marine transgression is caused,0.6666666666666666
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
marine transgression is caused by long-term rise in sea levels due to changes in climate and the melting of glaciers,marine transgression is caused by sea level rise,0.875
sea level rise causes c) marine transgression,marine transgression,1.0
"the effects of crime range from psychological and emotional effects on victims and their families, to financial and social costs for communities",crime causes identity theft,0.25
"crime has a wide-reaching impact on society, ranging from financial costs for victims and their families, to an increase in anxiety and fear among citizens, to a decrease in overall quality of life",crime results in identity theft,0.4
"crime has a negative impact on society, as it causes fear, insecurity and economic losses",crime causes identity theft,0.5
"crime often leads to negative outcomes such as incarceration, social stigma, and financial hardship",crime leads to identity theft,0.6
"poorly protected online accounts and personal information, as well as weak passwords, are some of the factors associated with identity theft",the factors associated with identity theft are crime,0.875
"crime can lead to a wide range of outcomes, such as physical injury, financial loss, and emotional distress",due to crime identity theft is caused,0.2857142857142857
"yes 
is identity theft a crime?
	### no",yes,1.0
yes,yes,1.0
yes,yes,1.0
"identity theft is caused by the unauthorized use of personal information such as names, social security numbers, or financial information",identity theft is caused by crime,0.8333333333333334
"crime can cause a wide range of harm, including hacking, resource depletion, and identity theft",identity theft,1.0
"the effects of crime can be wide-ranging, from emotional trauma to financial hardship for victims and their families, to economic costs for businesses and society as a whole",crime causes deaths of three victims,0.5
"crime can have a wide range of impacts on individuals, communities, and society as a whole, ranging from physical and psychological harm to economic and societal disorder",crime results in deaths of three victims,0.2857142857142857
"crime has a negative effect on communities, causing fear and creating an unstable environment",crime causes deaths of three victims,0.16666666666666666
"crime typically leads to negative consequences such as loss of freedom, fines, jail/prison time, and a damaged reputation",crime leads to deaths of three victims,0.5714285714285714
"the factors associated with the deaths of the three victims include extreme heat, dehydration, and lack of medical attention",the factors associated with deaths of three victims are crime,0.8
"crime leads to a number of problems such as financial loss, physical injury, psychological trauma, and social unrest",due to crime deaths of three victims is caused,0.3333333333333333
no,yes,0.0
no,yes,0.0
no,yes,0.0
the deaths of three victims were caused by a sudden influx of toxic fumes,deaths of three victims is caused by crime,0.75
"crime can cause a range of consequences, from algorithmic discrimination to the deaths of three victims",deaths of three victims,1.0
"crime has a wide range of effects, both on individuals and on society as a whole it can cause physical and emotional harm to victims, create fear and insecurity in communities, and also has a financial impact through property damage, court costs, and lost productivity",crime causes horrific injuries,0.25
"crime can have a significant impact on a society, such as an increase in fear of crime, increased costs of security and criminal justice, decreased quality of life, and a decrease in economic activity",crime results in horrific injuries,0.4
"crime has a significant effect on society, both economically and socially, by creating fear and insecurity in communities, resulting in increased costs for security and leading to negative impacts on economic growth",crime causes horrific injuries,0.25
"crime often leads to negative consequences such as loss of liberty, financial burden, and social stigma",crime leads to horrific injuries,0.6
"poorly maintained vehicles, speed, lack of wearing a seatbelt, and alcohol are all factors associated with horrific injuries",the factors associated with horrific injuries are crime,0.75
"crime can cause fear and insecurity in a society, lead to economic hardship, and divert resources from more beneficial uses",due to crime horrific injuries is caused,0.2857142857142857
no,yes,0.0
yes,yes,1.0
yes,yes,1.0
"horrific injuries can be caused by a variety of traumatic events, such as car crashes, falls, burns, gunshot wounds, and other violence",horrific injuries is caused by crime,0.6666666666666666
"crime typically causes a) algorithmic discrimination, b) autonomous weapons, c) horrific injuries",horrific injuries,1.0
"carl jung's theories have had a lasting impact on psychology and have been influential in a variety of fields, such as psychotherapy, religion, and literature",carl jung causes pioneering stages of color psychology,0.375
"carl jung had a significant impact on the development of psychology, particularly in the areas of personality theory, archetypes, and the concept of the collective unconscious",carl jung results in pioneering stages of color psychology,0.4444444444444444
"carl jung is known for his theories on psychology and the human psyche, particularly for his concepts of the collective unconscious and archetypes",carl jung causes pioneering stages of color psychology,0.5
"carl jung's theory leads to an understanding of the human psyche as a complex, multi-faceted system which is influenced by both conscious and unconscious factors",carl jung leads to pioneering stages of color psychology,0.4444444444444444
"the pioneering stages of color psychology were influenced by factors such as early research into the effects of color on behavior, the development of new color technologies, and the increasing use of color in advertising and design",the factors associated with pioneering stages of color psychology are carl jung,0.5833333333333334
"carl jung's theories have been influential in the fields of psychology and psychotherapy, and his ideas have contributed to modern understandings of the human psyche",due to carl jung pioneering stages of color psychology is caused,0.36363636363636365
no carl jung was not involved in the pioneering stages of color psychology,yes,0.0
yes,yes,1.0
yes,yes,1.0
pioneering stages of color psychology were caused by early studies that indicated certain colors have the ability to evoke certain emotions or reactions from people,pioneering stages of color psychology is caused by carl jung,0.7
carl jung cause pioneering stages of color psychology,pioneering stages of color psychology,1.0
"the effects of crime can be wide-ranging, from physical harm to economic cost, psychological trauma, and societal disorder",crime causes serious criticism of police monitoring of offenders,0.25
"crime has a significant impact on society, economy, and individuals it results in increased fear, insecurity, and destruction of property, which can have a long-term impact on individuals' earning potential and mental health, as well as social and economic development",crime results in serious criticism of police monitoring of offenders,0.4444444444444444
"crime has a negative effect on individuals, communities, and society as a whole, leading to fear, economic hardship, and a decline in quality of life",crime causes serious criticism of police monitoring of offenders,0.25
"crime can lead to a range of negative outcomes for individuals, communities, and society as a whole, such as imprisonment, financial hardship, and more",crime leads to serious criticism of police monitoring of offenders,0.3333333333333333
"lack of trust in the police, fear of unfairness, and concern about the privacy of personal data are all factors associated with serious criticism of police monitoring of offenders",the factors associated with serious criticism of police monitoring of offenders are crime,0.9166666666666666
"crime leads to suffering, fear, and economic hardship for victims and their families, as well as to a rise in security costs for businesses and an overall decline in quality of life for communities",due to crime serious criticism of police monitoring of offenders is caused,0.2727272727272727
no,yes,0.0
yes,yes,1.0
yes,yes,1.0
serious criticism of police monitoring of offenders is caused by privacy concerns and potential violations of civil liberties,serious criticism of police monitoring of offenders is caused by crime,0.9
"crime causes disruption and harm to individuals and society as a whole, resulting in financial losses, emotional trauma, and a wide range of other issues",serious criticism of police monitoring of offenders,0.16666666666666666
"crime can have a wide range of effects on a society, such as increasing fear and insecurity, creating economic burdens for victims and communities, and restricting opportunity and limiting access to public services",crime causes facebook,0.3333333333333333
"crime has a significant impact on society, such as increased fear and insecurity among citizens, increased economic costs for businesses and individuals, and a decrease in quality of life",crime results in facebook,0.5
"crime has a significant negative impact on society, leading to economic costs, increased fear among citizens, and other social ills",crime causes facebook,0.3333333333333333
"crime often leads to consequences such as incarceration, fines, and other legal repercussions",crime leads to facebook,0.75
"facebook is associated with social interaction, networking, and the sharing of information",the factors associated with facebook are crime,0.5714285714285714
"crime leads to social unrest, financial hardship for victims, and a decline in public trust and safety",due to crime facebook is caused,0.3333333333333333
no,yes,0.0
no,yes,0.0
no,yes,0.0
facebook was created by mark zuckerberg in 2004 as a social platform for people to connect and share with one another,facebook is caused by crime,0.4
"crime causes harm to people, property, and society as a whole",facebook,0.0
"the effects of crime can range from personal injuries and property damage to increased costs for security and insurance, as well as a decreased sense of safety in a community",crime causes solutions of other crimes,0.3333333333333333
"crime has a wide range of impacts on individuals, communities, and society as a whole, such as fear, insecurity, economic losses, and disruption of social cohesion",crime results in solutions of other crimes,0.2857142857142857
" crime has a negative effect on society, leading to fear, destruction of property, and a decrease in quality of life",crime causes solutions of other crimes,0.3333333333333333
"in the worst cases, crime can lead to death, serious injury, and/or a lifetime of suffering and social isolation for victims and their families",crime leads to solutions of other crimes,0.42857142857142855
"solutions to other crimes are typically associated with a variety of factors such as better policing, improved technology, and increased community engagement",the factors associated with solutions of other crimes are crime,0.8
"crime leads to a wide range of social, political, and economic consequences, including increased insecurity, reduced economic growth, and increased political instability",due to crime solutions of other crimes is caused,0.3333333333333333
no,yes,0.0
no,yes,0.0
no,yes,0.0
"solving other crimes is caused by collaboration between various law enforcement agencies and dedicated members of the public who provide information and leads which can help to identify, apprehend and prosecute criminals",solutions of other crimes is caused by crime,0.75
"crime causes various social, economic, and psychological problems, such as increased incarceration rates, reduced economic growth, and elevated levels of fear and distrust within communities",solutions of other crimes,0.25
"the effects of crime can include poverty, fear, deteriorating housing and infrastructure, and a decline in economic and social opportunities",crime causes social harm,0.5
"crime has a wide ranging impact on individuals, communities and the whole of society, including economic and social costs, fear of crime, and erosion of trust",crime results in social harm,0.4
"crime has a wide-reaching and pervasive effect, leading to economic and social instability, fear and insecurity among citizens, and a decline in quality of life",crime causes social harm,0.5
"crime can lead to a wide range of consequences, including incarceration, financial penalties, social stigma, and death",crime leads to social harm,0.6
"social harm is often associated with factors such as poverty, inequality, and social exclusion",the factors associated with social harm are crime,0.625
" crime can lead to economic and social instability, cause fear and insecurity among citizens, and affect the quality of life in an area",due to crime social harm is caused,0.42857142857142855
"can social harm cause crime? 
	answer: yes social harm, such as poverty, lack of education and inequality, can create an environment which increases the likelihood of crime research has shown that these types of social issues are often contributing factors to criminal behaviour",yes,1.0
yes,yes,1.0
yes,yes,1.0
"social harm is caused by the intentional or unintentional violation of social norms, which can lead to discrimination, ostracizing, and other forms of collective punishment",social harm is caused by crime,0.8333333333333334
crime causes social harm,social harm,1.0
the effects of crime can range from economic costs to deteriorating social conditions and fear within a community,crime causes manufacture of memorabilia,0.4
"crime can have a major impact on both individuals and society as a whole, ranging from an increase in fear of crime to an increase in economic costs of replacing stolen goods",crime results in manufacture of memorabilia,0.5
"crime can have a significant impact on a community, as it leads to fear, insecurity, and a decrease in quality of life",crime causes manufacture of memorabilia,0.4
"crime often leads to a variety of consequences, including incarceration, fines, and a criminal record",crime leads to manufacture of memorabilia,0.6666666666666666
manufacture of memorabilia is often associated with commercial entities seeking to profit from fans' desire to own a piece of their favorite team or artist,the factors associated with manufacture of memorabilia are crime,0.5555555555555556
"crime leads to increased fear, a deterioration of social trust, economic losses, and a decline in quality of life",due to crime manufacture of memorabilia is caused,0.375
yes,yes,1.0
no,yes,0.0
no,yes,0.0
the manufacture of memorabilia is caused by the growing demand for collectibles and souvenirs that commemorate important moments and events,manufacture of memorabilia is caused by crime,0.8571428571428571
"crime causes social unrest, poverty, and fear in a community",manufacture of memorabilia,0.0
"the effects of crime can include physical harm to victims, economic losses to victims and society, psychological trauma, and a decrease in public safety and trust",crime causes death sentence in the state of texas,0.4444444444444444
"crime can have a range of impacts, including economic and social costs, emotional distress for victims and their families, and a general sense of insecurity in a community",crime results in death sentence in the state of texas,0.3333333333333333
" crime has been shown to have a negative effect on social welfare, as it creates fear and insecurity in a community, and can reduce the quality of life in an area",crime causes death sentence in the state of texas,0.4444444444444444
"crime often leads to negative social and financial consequences such as loss of freedom, incarceration, fines, and a damage to an individual's or a community's reputation",crime leads to death sentence in the state of texas,0.4
death sentence is only applicable in texas if the offender is convicted of capital murder and if the jury finds the existence of aggravating factors in the crime,the factors associated with death sentence in the state of texas are crime,0.6666666666666666
"crime leads to an increase in fear, insecurity, and uncertainty among citizens, which can negatively impact a community's sense of safety and well-being",due to crime death sentence in the state of texas is caused,0.3333333333333333
no,yes,0.0
no,yes,0.0
yes,yes,1.0
deathsentence in the state of texas is caused by the judicial system,death sentence in the state of texas is caused by crime,0.7272727272727273
"crime can lead to severe consequences, including death sentence in the state of texas",death sentence in the state of texas,1.0
"sea level rise can causes flooding, reduce access to clean drinking water, and cause damage to coastal habitats and infrastructure",sea level rise causes irreparable damage to freshwater lenses,0.6666666666666666
"sea level rise can cause severe flooding, loss of coastal habitats, and increased storm surge damage",sea level rise results in irreparable damage to freshwater lenses,0.4
"sea level rise causes flooding, erosion, and damage to vulnerable coastal ecosystems",sea level rise causes irreparable damage to freshwater lenses,0.6666666666666666
"sea level rise leads to increased flooding and coastal erosion, as well as threats to low-lying agriculture, habitats, and infrastructure",sea level rise leads to irreparable damage to freshwater lenses,0.5555555555555556
poor management of water resources and over-exploitation of groundwater are two of the major factors associated with irreparable damage to freshwater lenses,the factors associated with irreparable damage to freshwater lenses are sea level rise,0.7692307692307693
"sea level rise is caused by the increase in global average temperature leading to more melting of glaciers and polar ice caps, resulting in an overall increase in sea levels",due to sea level rise irreparable damage to freshwater lenses is caused,0.5454545454545454
yes,yes,1.0
"no 
	does sea level rise lead to increased flood risk?
	yes",yes,1.0
no,yes,0.0
"irreparable damage to freshwater lenses is caused by human activities such as agricultural runoff, industrial pollution, and improper disposal of waste",irreparable damage to freshwater lenses is caused by sea level rise,0.7272727272727273
sea level rise causes irreparable damage to freshwater lenses,irreparable damage to freshwater lenses,1.0
"crime has numerous effects, such as increasing fear among citizens, straining resources of law enforcement, and reducing economic growth",crime causes intentionally inflicted injury,0.2
"crime can have a significant impact on a community, including increase in fear of crime, increase in costs for security measures, and decrease in investment and economic activity",crime results in intentionally inflicted injury,0.3333333333333333
"crime can have a wide range of effects, from creating fear and insecurity in a community to placing an economic burden on taxpayers",crime causes intentionally inflicted injury,0.2
"crime often leads to negative consequences such as violence, imprisonment, and social unrest",crime leads to intentionally inflicted injury,0.5
"psychological factors such as depression, anxiety, and trauma, as well as social and environmental factors such as economic despair, unemployment, and lack of access to resources, are all associated with intentionally inflicted injury",the factors associated with intentionally inflicted injury are crime,0.7777777777777778
"crime can cause fear and insecurity in a society, and can lead to an increase in poverty and social unrest",due to crime intentionally inflicted injury is caused,0.25
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
intentionally inflicted injury is usually caused by a person acting with the purpose of causing harm to another,intentionally inflicted injury is caused by crime,0.8571428571428571
"crime can cause a wide range of harm, including digital manipulation, genetic engineering mishap, and intentionally inflicted injury",intentionally inflicted injury,1.0
